time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
1450729.00,1250.00,1.51,64.26,38.87,90.95,-99.24,1.51,65.00,38.56,90.41,-199.92,7000.00,7000.00,4.00,6.00,419.00,147.00,
1450874.00,1500.00,1.28,64.26,38.89,90.70,-175.45,nan,nan,nan,nan,nan,7000.00,7000.00,4.00,6.00,2346.00,0.00,
1451040.00,1750.00,1.31,64.35,38.85,90.77,-152.22,1.24,65.08,38.54,90.42,-199.92,5003.13,7000.00,4.00,6.00,1752.00,1044.00,
1451188.00,2000.00,1.33,64.79,38.81,90.56,-199.92,1.29,66.52,38.37,90.35,-199.93,4879.03,4838.81,4.00,6.00,666.00,2812.00,
1451336.00,2250.00,1.30,64.89,38.74,90.53,-199.92,1.30,67.99,38.12,90.45,-199.93,5041.13,4854.81,4.00,6.00,544.00,2244.00,
1451484.00,2500.00,1.34,65.01,38.69,90.54,-199.92,1.31,70.99,37.91,90.58,-199.93,4847.18,4731.11,4.00,6.00,405.00,1955.00,
1451631.00,2750.00,1.31,65.07,38.67,90.52,-199.92,1.31,74.08,37.77,90.94,-199.93,4878.97,4702.29,4.00,6.00,414.00,1742.00,
1451778.00,3000.00,1.29,65.14,38.66,90.50,-199.92,1.30,76.60,37.70,91.17,-199.93,5078.73,4823.17,4.00,6.00,381.00,1674.00,
1451925.00,3250.00,1.29,65.08,38.72,90.48,-199.92,1.30,78.56,37.50,91.46,-199.92,5085.48,4874.49,4.00,6.00,296.00,1481.00,
1452073.00,3500.00,nan,nan,nan,nan,nan,1.28,79.89,37.23,91.78,-199.92,5012.59,4763.84,4.00,6.00,0.00,1513.00,
1452221.00,3750.00,nan,nan,nan,nan,nan,1.24,80.83,36.92,92.08,-199.92,5085.44,4756.60,4.00,6.00,0.00,1417.00,
1452368.00,4000.00,nan,nan,nan,nan,nan,1.24,81.16,36.63,92.40,-199.92,5300.00,4874.26,4.00,6.00,0.00,1389.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
787.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
930.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1076.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1222.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1368.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1514.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1658.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1803.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
1947.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2113.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2261.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2409.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
796.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
943.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1090.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1237.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1384.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1531.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1677.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1883.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
2029.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2176.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2324.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2472.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
802.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
949.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1095.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1241.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1407.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1555.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1703.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1851.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
1999.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2147.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2295.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2443.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
810.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
956.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1131.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1277.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1422.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1569.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1717.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1865.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
2013.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2161.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2308.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2456.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
788.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
933.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1078.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1224.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1370.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1517.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1663.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1810.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
1956.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2131.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2277.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2423.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
794.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
938.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1082.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1226.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1439.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1586.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1733.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1880.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
2027.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2174.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2322.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2470.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
822.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
966.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1109.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1253.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1398.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1543.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1687.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1852.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
2000.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2148.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2296.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2444.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
809.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
955.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1101.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1247.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1414.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1558.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1701.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1846.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
1993.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2140.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2309.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2473.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
