OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
258158.00,2019-04-29 13:49:54.158,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.25,52.88,0.00,0.00,-0.59,0.07,17.00,10.00,0.00
258310.00,2019-04-29 13:49:54.310,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.25,52.88,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
258470.00,2019-04-29 13:49:54.470,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.09,48.30,52.84,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
258622.00,2019-04-29 13:49:54.622,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.11,48.30,52.84,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
258786.00,2019-04-29 13:49:54.786,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.23,48.28,52.85,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
258936.00,2019-04-29 13:49:54.936,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.28,52.85,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
259036.00,2019-04-29 13:49:55.036,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.23,52.85,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
259136.00,2019-04-29 13:49:55.136,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.23,52.85,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
259283.00,2019-04-29 13:49:55.283,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,48.23,52.85,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
259419.00,2019-04-29 13:49:55.419,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.21,52.84,0.00,0.00,-0.52,0.07,17.00,10.00,0.00
259564.00,2019-04-29 13:49:55.564,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.25,52.84,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
259704.00,2019-04-29 13:49:55.704,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.25,52.84,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
259804.00,2019-04-29 13:49:55.804,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.23,48.25,52.84,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
259904.00,2019-04-29 13:49:55.904,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.23,52.84,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
260004.00,2019-04-29 13:49:56.004,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.23,52.84,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
260170.00,2019-04-29 13:49:56.170,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.28,52.83,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
260327.00,2019-04-29 13:49:56.327,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.28,52.83,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
260468.00,2019-04-29 13:49:56.468,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.23,52.85,0.00,0.00,-0.52,0.08,17.00,10.00,0.00
260568.00,2019-04-29 13:49:56.568,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.23,52.85,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
260771.00,2019-04-29 13:49:56.771,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.19,52.79,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
260954.00,2019-04-29 13:49:56.954,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.19,52.79,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
261054.00,2019-04-29 13:49:57.054,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.23,52.79,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
261154.00,2019-04-29 13:49:57.154,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.23,52.79,0.00,0.00,-0.52,0.07,17.00,10.00,0.00
261268.00,2019-04-29 13:49:57.268,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.23,52.79,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
261435.00,2019-04-29 13:49:57.435,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.23,48.19,52.72,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
261617.00,2019-04-29 13:49:57.617,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.20,52.70,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
261787.00,2019-04-29 13:49:57.787,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.20,52.70,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
261953.00,2019-04-29 13:49:57.953,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.25,52.70,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
262053.00,2019-04-29 13:49:58.053,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.23,48.25,52.70,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
262153.00,2019-04-29 13:49:58.153,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,48.25,52.70,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
262253.00,2019-04-29 13:49:58.253,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.23,52.76,0.00,0.00,-0.59,0.07,17.00,10.00,0.00
262353.00,2019-04-29 13:49:58.353,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.23,52.76,0.00,0.00,-0.51,0.07,17.00,10.00,0.00
262453.00,2019-04-29 13:49:58.453,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.23,52.76,0.00,0.00,-0.59,0.07,17.00,10.00,0.00
262553.00,2019-04-29 13:49:58.553,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.23,48.16,52.70,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
262653.00,2019-04-29 13:49:58.653,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.16,52.70,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
262753.00,2019-04-29 13:49:58.753,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.13,52.72,0.00,0.00,-0.55,0.08,17.00,10.00,0.00
262853.00,2019-04-29 13:49:58.853,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.13,52.72,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
262953.00,2019-04-29 13:49:58.953,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.13,52.72,0.00,0.00,-0.60,0.07,17.00,10.00,0.00
263053.00,2019-04-29 13:49:59.053,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,48.14,52.74,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
263153.00,2019-04-29 13:49:59.153,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.14,52.74,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
263253.00,2019-04-29 13:49:59.253,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.13,52.66,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
263353.00,2019-04-29 13:49:59.353,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.13,52.66,0.00,0.00,-0.53,0.08,17.00,10.00,0.00
263453.00,2019-04-29 13:49:59.453,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.13,52.66,0.00,0.00,-0.56,0.08,17.00,10.00,0.00
263553.00,2019-04-29 13:49:59.553,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.25,52.73,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
263653.00,2019-04-29 13:49:59.653,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.25,52.73,0.00,0.00,-0.57,0.06,17.00,10.00,0.00
263753.00,2019-04-29 13:49:59.753,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.25,52.73,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
263853.00,2019-04-29 13:49:59.853,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.16,52.63,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
263953.00,2019-04-29 13:49:59.953,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.16,52.63,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
264053.00,2019-04-29 13:50:00.053,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.10,52.70,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
264153.00,2019-04-29 13:50:00.153,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.23,48.10,52.70,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
264253.00,2019-04-29 13:50:00.253,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,48.10,52.70,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
264353.00,2019-04-29 13:50:00.353,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.14,52.55,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
264453.00,2019-04-29 13:50:00.453,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.14,52.55,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
264553.00,2019-04-29 13:50:00.553,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.09,52.70,0.00,0.00,-0.52,0.07,17.00,10.00,0.00
264653.00,2019-04-29 13:50:00.653,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.23,48.09,52.70,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
264753.00,2019-04-29 13:50:00.753,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.09,52.70,0.00,0.00,-0.51,0.07,17.00,10.00,0.00
264853.00,2019-04-29 13:50:00.853,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.02,52.60,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
264953.00,2019-04-29 13:50:00.953,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.02,52.60,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
265053.00,2019-04-29 13:50:01.053,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.02,52.60,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
265153.00,2019-04-29 13:50:01.153,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.03,52.66,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
265253.00,2019-04-29 13:50:01.253,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.03,52.66,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
265353.00,2019-04-29 13:50:01.353,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.23,47.98,52.67,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
265453.00,2019-04-29 13:50:01.453,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,47.98,52.67,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
265553.00,2019-04-29 13:50:01.553,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,47.98,52.67,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
265653.00,2019-04-29 13:50:01.653,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,47.98,52.65,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
265753.00,2019-04-29 13:50:01.753,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,47.98,52.65,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
265853.00,2019-04-29 13:50:01.853,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.00,52.63,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
265953.00,2019-04-29 13:50:01.953,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.00,52.63,0.00,0.00,-0.52,0.07,17.00,10.00,0.00
266053.00,2019-04-29 13:50:02.053,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.00,52.63,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
266153.00,2019-04-29 13:50:02.153,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.07,52.65,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
266253.00,2019-04-29 13:50:02.253,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.07,52.65,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
266353.00,2019-04-29 13:50:02.353,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.11,48.07,52.65,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
266453.00,2019-04-29 13:50:02.453,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.03,52.63,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
266553.00,2019-04-29 13:50:02.553,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.23,48.03,52.63,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
266653.00,2019-04-29 13:50:02.653,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.10,52.54,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
266753.00,2019-04-29 13:50:02.753,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.10,52.54,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
266853.00,2019-04-29 13:50:02.853,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.10,52.54,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
266953.00,2019-04-29 13:50:02.953,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.13,52.59,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
267053.00,2019-04-29 13:50:03.053,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.23,48.13,52.59,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
267153.00,2019-04-29 13:50:03.153,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.13,52.61,0.00,0.00,-0.52,0.07,17.00,10.00,0.00
267253.00,2019-04-29 13:50:03.253,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.13,52.61,0.00,0.00,-0.59,0.07,17.00,10.00,0.00
267353.00,2019-04-29 13:50:03.353,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.13,52.61,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
267453.00,2019-04-29 13:50:03.453,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.02,52.63,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
267553.00,2019-04-29 13:50:03.553,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.02,52.63,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
267653.00,2019-04-29 13:50:03.653,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.02,52.63,0.00,0.00,-0.52,0.07,17.00,10.00,0.00
267753.00,2019-04-29 13:50:03.753,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.08,52.70,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
267853.00,2019-04-29 13:50:03.853,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.08,52.70,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
267953.00,2019-04-29 13:50:03.953,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.09,52.63,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
268053.00,2019-04-29 13:50:04.053,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.09,52.63,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
268153.00,2019-04-29 13:50:04.153,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.09,52.63,0.00,0.00,-0.51,0.07,17.00,10.00,0.00
268253.00,2019-04-29 13:50:04.253,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.23,48.08,52.63,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
268353.00,2019-04-29 13:50:04.353,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.08,52.63,0.00,0.00,-0.51,0.07,17.00,10.00,0.00
268453.00,2019-04-29 13:50:04.453,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.10,52.59,0.00,0.00,-0.59,0.08,17.00,10.00,0.00
268553.00,2019-04-29 13:50:04.553,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.10,52.59,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
268653.00,2019-04-29 13:50:04.653,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.10,52.59,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
268753.00,2019-04-29 13:50:04.753,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.11,48.05,52.68,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
268853.00,2019-04-29 13:50:04.853,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.05,52.68,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
268953.00,2019-04-29 13:50:04.953,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.05,52.68,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
269053.00,2019-04-29 13:50:05.053,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.08,52.61,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
269153.00,2019-04-29 13:50:05.153,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.08,52.61,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
269253.00,2019-04-29 13:50:05.253,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.03,52.63,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
269353.00,2019-04-29 13:50:05.353,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.03,52.63,0.00,0.00,-0.53,0.08,17.00,10.00,0.00
269453.00,2019-04-29 13:50:05.453,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.03,52.63,0.00,0.00,-0.59,0.07,17.00,10.00,0.00
269553.00,2019-04-29 13:50:05.553,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.05,52.63,0.00,0.00,-0.51,0.07,17.00,10.00,0.00
269653.00,2019-04-29 13:50:05.653,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.05,52.63,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
269753.00,2019-04-29 13:50:05.753,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.23,48.10,52.56,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
269853.00,2019-04-29 13:50:05.853,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,48.10,52.56,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
269953.00,2019-04-29 13:50:05.953,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.10,52.56,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
270053.00,2019-04-29 13:50:06.053,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.02,52.61,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
270153.00,2019-04-29 13:50:06.153,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.12,48.02,52.61,0.00,0.00,-0.59,0.07,17.00,10.00,0.00
270253.00,2019-04-29 13:50:06.253,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.02,52.61,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
270353.00,2019-04-29 13:50:06.353,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.08,52.58,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
270453.00,2019-04-29 13:50:06.453,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.08,52.58,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
270553.00,2019-04-29 13:50:06.553,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.05,52.63,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
270653.00,2019-04-29 13:50:06.653,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.05,52.63,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
270753.00,2019-04-29 13:50:06.753,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,48.05,52.63,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
270853.00,2019-04-29 13:50:06.853,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.10,52.52,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
270953.00,2019-04-29 13:50:06.953,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.10,52.52,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
271053.00,2019-04-29 13:50:07.053,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.00,52.55,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
271153.00,2019-04-29 13:50:07.153,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.25,48.00,52.55,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
271253.00,2019-04-29 13:50:07.253,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,48.00,52.55,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
271353.00,2019-04-29 13:50:07.353,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.05,52.50,0.00,0.00,-0.59,0.07,17.00,10.00,0.00
271453.00,2019-04-29 13:50:07.453,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.05,52.50,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
271553.00,2019-04-29 13:50:07.553,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.11,48.05,52.50,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
271653.00,2019-04-29 13:50:07.653,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.02,52.45,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
271753.00,2019-04-29 13:50:07.753,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.27,48.02,52.45,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
271853.00,2019-04-29 13:50:07.853,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.10,48.01,52.55,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
271953.00,2019-04-29 13:50:07.953,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.01,52.55,0.00,0.00,-0.52,0.07,17.00,10.00,0.00
272053.00,2019-04-29 13:50:08.053,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.01,52.55,0.00,0.00,-0.59,0.07,17.00,10.00,0.00
272153.00,2019-04-29 13:50:08.153,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.02,52.47,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
272253.00,2019-04-29 13:50:08.253,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.02,52.47,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
272353.00,2019-04-29 13:50:08.353,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.00,52.52,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
272453.00,2019-04-29 13:50:08.453,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,48.00,52.52,0.00,0.00,-0.54,0.08,17.00,10.00,0.00
272553.00,2019-04-29 13:50:08.553,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.00,52.52,0.00,0.00,-0.58,0.07,17.00,10.00,0.00
272653.00,2019-04-29 13:50:08.653,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.05,52.58,0.00,0.00,-0.55,0.07,17.00,10.00,0.00
272753.00,2019-04-29 13:50:08.753,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.11,48.05,52.58,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
272853.00,2019-04-29 13:50:08.853,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.26,48.05,52.58,0.00,0.00,-0.56,0.07,17.00,10.00,0.00
272953.00,2019-04-29 13:50:08.953,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,48.09,52.59,0.00,0.00,-0.53,0.07,17.00,10.00,0.00
273053.00,2019-04-29 13:50:09.053,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.11,48.09,52.59,0.00,0.00,-0.57,0.07,17.00,10.00,0.00
273153.00,2019-04-29 13:50:09.153,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,48.02,52.53,0.00,0.00,-0.52,0.07,17.00,10.00,0.00
273253.00,2019-04-29 13:50:09.253,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.24,48.02,52.53,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
273353.00,2019-04-29 13:50:09.353,0.00,33.94,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,48.02,52.53,0.00,0.00,-0.54,0.07,17.00,10.00,0.00
