OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
2860259,30:04.3,23.81,8901.31,2593.75,1.47,0,,1,333.86,31.68,12.69,64.77,77.12,271.77,0,-0.28,21,5200,-81
2860359,30:04.4,23.81,8901.96,2587.94,1.47,0,,1,333.78,31.69,12.68,64.77,77.12,271.77,0,-0.23,21,5200,-81
2860459,30:04.5,23.94,8902.6,2606.6,1.47,0,,1,333.71,31.7,12.68,64.77,77.12,271.77,0,-0.19,21,5200,-81
2860559,30:04.6,24.09,8903.3,2618.14,1.47,0,,1,333.58,31.71,12.7,64.93,77.12,274.41,0,-0.22,21,5200,-82
2860659,30:04.7,24.14,8903.95,2622.95,1.47,0,,1,333.5,31.72,12.67,64.93,77.12,274.41,0,-0.26,21,5200,-82
2860759,30:04.8,24.22,8904.65,2637.94,1.47,0,,1,333.42,31.73,12.71,64.93,77.12,274.41,0,-0.21,21,5200,-82
2860859,30:04.9,24.34,8905.35,2632.91,1.44,0,,1,333.35,31.74,12.69,65.15,77.15,276.12,0,-0.15,21,5200,-82
2860959,30:05.0,24.45,8906,2611.59,1.47,0,,1,333.27,31.75,12.7,65.15,77.15,276.12,0,-0.17,21,5200,-82
2861059,30:05.1,24.63,8906.7,2633.25,1.47,0,,1,333.14,31.76,12.65,65.39,77.27,278.11,0,-0.16,21,5200,-82
2861159,30:05.2,24.71,8907.4,2652.58,1.47,0,,1,333.07,31.77,12.68,65.39,77.27,278.11,0,-0.17,21,5200,-82
2861374,30:05.4,24.84,8908.86,2705.93,1.47,0,,1,332.87,31.8,12.69,65.8,77.27,279.9,0,-0.16,21,5200,-83
2861474,30:05.5,24.81,8909.56,2681.68,1.47,0,,1,332.79,31.81,12.62,65.8,77.27,279.9,0,-0.08,21,5200,-83
2861574,30:05.6,24.98,8910.27,2692.58,1.47,0,,1,332.72,31.82,12.7,65.8,77.27,279.9,0,-0.13,21,5200,-83
2861674,30:05.7,25.07,8910.97,2718.62,1.47,0,,1,332.64,31.83,12.7,66.29,77.31,282.04,0,-0.15,21,5200,-83
2861774,30:05.8,25.12,8911.67,2711.93,1.47,0,,1,332.51,31.84,12.59,66.29,77.31,282.04,0,-0.08,21,5200,-83
2861874,30:05.9,25.36,8912.37,2728.45,1.47,0,,1,332.44,31.85,12.66,66.29,77.31,282.04,0,-0.11,21,5200,-84
2861974,30:06.0,25.3,8913.08,2754.44,1.47,0,,1,332.36,31.86,12.69,66.75,77.45,283.83,0,-0.13,21,5201.78,-84
2862074,30:06.1,25.62,8913.84,2784.55,1.47,0,,1,332.24,31.88,12.66,66.75,77.45,283.83,0,-0.13,21,5213.82,-85
2862174,30:06.2,25.82,8914.54,2770.85,1.47,0,,1,332.16,31.89,12.67,67.13,77.48,285.38,0,-0.16,21,5208.34,-84
2862274,30:06.3,25.84,8915.24,2766,1.47,0,,1,332.09,31.9,12.69,67.13,77.48,285.38,0,-0.2,21,5206.4,-84
2862493,30:06.5,26.13,8916.88,2819.95,1.47,0,,1,331.9,31.92,12.67,67.48,77.45,287.34,0,-0.09,21,5227.98,-85
2862593,30:06.6,26.23,8917.58,2866.36,1.47,0,,1,331.77,31.94,12.68,67.48,77.45,287.34,0,-0.16,21,5246.54,-86
2862693,30:06.7,26.26,8918.28,2830.06,1.47,0,,1,331.69,31.95,12.65,67.48,77.45,287.34,0,-0.12,21,5232.02,-85
2862793,30:06.8,26.41,8919.04,2802.63,1.47,0,,1,331.62,31.95,12.69,68.05,77.52,289.95,0,-0.17,21,5221.05,-85
2862893,30:06.9,26.62,8919.81,2813.93,1.47,0,,1,331.5,31.97,12.71,68.05,77.52,289.95,0,-0.13,21,5225.57,-85
2862993,30:07.0,26.54,8920.51,2846.5,1.47,0,,1,331.42,31.98,12.69,68.05,77.52,289.95,0,-0.16,21,5238.6,-86
2863093,30:07.1,26.65,8921.27,2867.45,1.47,0,,1,331.3,31.99,12.69,68.35,77.59,292.34,0,-0.16,21,5246.98,-86
2863193,30:07.2,26.76,8922.03,2882.81,1.47,0,,1,331.22,32,12.69,68.35,77.59,292.34,0,-0.12,21,5253.13,-86
2863293,30:07.3,26.83,8922.79,2871.23,1.47,0,,1,331.15,32.01,12.69,68.7,77.59,294.47,0,-0.18,21,5248.49,-86
2863393,30:07.4,26.84,8923.49,2881.78,1.47,0,,1,331.02,32.03,12.71,68.7,77.59,294.47,0,-0.17,21,5252.71,-86
2863611,30:07.6,27.02,8925.19,2858.5,1.47,0,,1,330.83,32.05,12.68,68.98,77.75,296.52,0,-0.13,21,5243.4,-86
2863711,30:07.7,27.22,8925.89,2893.87,1.47,0,,1,330.76,32.06,12.68,68.98,77.75,296.52,0,-0.13,21,5257.55,-87
2863811,30:07.8,27.18,8926.65,2920.92,1.47,0,,1,330.63,32.08,12.72,68.98,77.75,296.52,0,-0.13,21,5268.37,-87
2863911,30:07.9,27.22,8927.41,2963.77,1.47,0,,1,330.56,32.09,12.68,69.38,77.73,299.28,0,-0.24,21,5285.51,-88
2864011,30:08.0,27.48,8928.23,2980.48,1.47,0,,1,330.44,32.1,12.69,69.38,77.73,299.28,0,-0.21,21,5292.19,-88
2864111,30:08.1,27.47,8928.99,2950.72,1.47,0,,1,330.37,32.11,12.64,69.38,77.73,299.28,0,-0.29,21,5280.29,-88
2864211,30:08.2,27.65,8929.75,2990.58,1.47,0,,1,330.24,32.13,12.69,69.8,77.83,301.09,0,-0.2,21,5296.23,-88
2864311,30:08.3,27.57,8930.51,2927.9,1.47,0,,1,330.17,32.14,12.69,69.8,77.83,301.09,0,-0.17,21,5271.16,-87
2864411,30:08.4,27.73,8931.27,2951.01,1.47,0,,1,330.04,32.15,12.68,70.18,77.77,302.9,0,-0.22,21,5280.41,-88
2864511,30:08.5,27.7,8932.04,2953.48,1.47,0,,1,329.97,32.16,12.62,70.18,77.77,302.9,0,-0.22,21,5281.39,-88
2864729,30:08.7,28.05,8933.73,3024.5,1.47,0,,1,329.78,32.19,12.69,70.41,77.89,304.49,0,-0.22,21,5300,-89
2864829,30:08.8,28.11,8934.55,3006.39,1.47,0,,1,329.66,32.2,12.62,70.41,77.89,304.49,0,-0.2,21,5300,-89
2864929,30:08.9,28.16,8935.31,3027.4,1.47,0,,1,329.59,32.21,12.71,70.41,77.89,304.49,0,-0.22,21,5300,-89
2865029,30:09.0,28.22,8936.07,3014.17,1.47,0,,1,329.46,32.23,12.65,70.71,77.88,306.8,0,-0.22,21,5300,-89
2865129,30:09.1,28.29,8936.89,3049.48,1.47,0,,1,329.34,32.24,12.7,70.71,77.88,306.8,0,-0.17,21,5300,-89
2865229,30:09.2,28.23,8937.65,3021.83,1.47,0,,1,329.27,32.25,12.64,70.71,77.88,306.8,0,-0.17,21,5300,-89
2865329,30:09.3,28.5,8938.47,3058.73,1.47,0,,1,329.15,32.27,12.68,70.92,78.07,308.43,0,-0.2,21,5300,-90
2865429,30:09.4,28.42,8939.29,3037.74,1.47,0,,1,329.08,32.28,12.68,70.92,78.07,308.43,0,-0.19,21,5300,-89
2865529,30:09.5,28.81,8940.05,3117.29,1.47,0,,1,328.95,32.29,12.66,71.03,78.03,310.18,0,-0.15,21,5300,-91
2865629,30:09.6,28.85,8940.87,3067.8,1.47,0,,1,328.88,32.3,12.71,71.03,78.03,310.18,0,-0.27,21,5300,-90
2865848,30:09.8,29.24,8942.69,2820.87,1.47,0,,1,328.65,32.33,12.66,71.13,78.14,312.09,0,-0.23,21,5228.35,-85
2865948,30:09.9,29.09,8943.5,3109.45,1.47,0,,1,328.53,32.34,12.68,71.13,78.14,312.09,0,-0.41,21,5300,-90
2866048,30:10.0,29.11,8944.32,3105.35,1.47,0,,1,328.46,32.35,12.68,71.13,78.14,312.09,0,-0.3,21,5300,-90
2866148,30:10.1,29.24,8945.14,3110.18,1.47,0,,1,328.34,32.37,12.6,71.33,78.14,314.65,0,-0.32,21,5300,-90
2866248,30:10.2,29.34,8945.96,3178.81,1.47,0,,1,328.27,32.38,12.7,71.33,78.14,314.65,0,-0.32,21,5300,-92
2866348,30:10.3,29.38,8946.72,3165.31,1.47,0,,1,328.14,32.39,12.67,71.33,78.14,314.65,0,-0.35,21,5300,-91
2866448,30:10.4,29.42,8947.54,3135.12,1.47,0,,1,328.02,32.41,12.71,71.35,78.15,316.18,0,-0.31,21,5300,-91
2866548,30:10.5,29.56,8948.42,3340.85,1.47,0,,1,327.96,32.42,12.67,71.35,78.15,316.18,0,-0.29,21,5300,-95
2866648,30:10.6,29.62,8949.24,3218.54,1.47,0,,1,327.84,32.43,12.67,71.37,78.28,318.09,0,-0.3,21,5300,-92
2866748,30:10.7,29.67,8950.06,3118.67,1.47,0,,1,327.77,32.44,12.63,71.37,78.28,318.09,0,-0.3,21,5300,-91
2866966,30:11.0,30.05,8951.87,3235.81,1.47,0,,1,327.53,32.47,12.68,71.33,78.27,319.78,0,-0.34,21,5300,-93
2867066,30:11.1,30.34,8952.75,3349.24,1.47,0,,1,327.42,32.49,12.64,71.33,78.27,319.78,0,-0.25,21,5300,-95
2867166,30:11.2,30.24,8953.57,3204.02,1.47,0,,1,327.3,32.5,12.69,71.33,78.27,319.78,0,-0.23,21,5300,-92
2867266,30:11.3,30.65,8954.45,3331.21,1.47,0,,1,327.23,32.51,12.68,71.34,78.38,321.92,0,-0.25,21,5300,-94
2867366,30:11.4,30.65,8955.33,3277.17,1.47,0,,1,327.11,32.53,12.71,71.34,78.38,321.92,0,-0.25,21,5300,-93
2867466,30:11.5,31.03,8956.2,3323.18,1.47,0,,1,326.99,32.54,12.66,71.34,78.38,321.92,0,-0.22,21,5300,-94
2867566,30:11.6,30.95,8957.02,3288.39,1.47,0,,1,326.88,32.56,12.7,71.37,78.39,323.45,0,-0.18,21,5300,-94
2867666,30:11.7,31.11,8957.9,3358.43,1.47,0,,1,326.81,32.57,12.69,71.37,78.39,323.45,0,-0.19,21,5300,-95
2867766,30:11.8,31.17,8958.78,3355.61,1.47,0,,1,326.69,32.58,12.67,71.34,78.48,324.7,0,-0.18,21,5300,-95
2867866,30:11.9,31.48,8959.66,3404.16,1.47,0,,1,326.58,32.6,12.66,71.34,78.48,324.7,0,-0.17,21,5300,-96
2867966,30:12.0,31.53,8960.53,3335.37,1.47,0,,1,326.46,32.61,12.68,71.34,78.48,324.7,0,-0.15,21,5300,-95
2868084,30:12.1,31.81,8961.59,3388.11,1.47,0,,1,326.35,32.63,12.68,71.26,78.53,326.44,0,-0.15,21,5300,-95
2868184,30:12.2,31.87,8962.46,3439.09,1.46,0,,1,326.23,32.64,12.66,71.26,78.53,326.44,0,-0.24,21,5300,-96
2868284,30:12.3,32.07,8963.4,3420.95,1.47,0,,1,326.12,32.66,12.7,71.26,78.53,326.44,0,-0.18,21,5300,-96
2868384,30:12.4,32.71,8964.28,3606.31,1.47,0,,1,326,32.67,12.69,71.28,78.7,328.94,0,-0.12,21,5300,-99
2868484,30:12.5,33.43,8965.27,3714.83,1.47,0,,1,325.89,32.69,12.65,71.28,78.7,328.94,0,-0.1,21,5300,-101
2868584,30:12.6,33.82,8966.21,3666.81,1.47,0,,1,325.78,32.7,12.69,71.28,78.7,328.94,0,-0.09,21,5300,-101
2868684,30:12.7,33.46,8967.15,3360.78,1.47,0,,1,325.66,32.72,12.71,71.3,78.67,330.86,0,-0.12,21,5300,-95
2868784,30:12.8,33.57,8968.08,3692.19,1.47,0,,1,325.55,32.73,12.7,71.3,78.67,330.86,0,-0.16,21,5300,-101
2868884,30:12.9,33.74,8969.02,3569.73,1.46,0,,1,325.44,32.74,12.69,71.26,78.7,333.72,0,-0.13,21,5300,-99
2868984,30:13.0,34.17,8970.01,3806.74,1.43,0,,1,325.32,32.76,12.71,71.26,78.7,333.72,,,,,
2874253,30:18.3,36.27,9021.04,1898.67,1.47,0,,1,319.84,33.51,12.73,71.55,80.16,313.55,0,-0.06,17,5702.65,-64
2875253,30:19.3,35.91,9031.05,2710.33,1.47,0,,1,319.68,33.56,12.55,71.52,80.4,280.13,0,-0.15,17,5200,-83
2876253,30:20.3,35.51,9040.82,0,1.47,0,,1,320.03,33.56,12.56,71.32,80.62,261.89,0,-0.14,17,5200,-83
2877253,30:21.3,35.66,9050.77,0,1.47,0,,1,320.38,33.56,12.74,71.21,80.89,253.2,0,-0.12,17,5200,-83
2878253,30:22.3,35.37,9060.6,0,1.47,0,,1,320.73,33.56,12.71,70.88,81.27,242.48,0,-0.12,17,5200,-83
2879253,30:23.3,35.2,9070.43,0,1.47,0,,1,321.07,33.56,12.74,70.57,81.48,233.55,0,-0.13,17,5200,-83
2880337,30:24.3,34.98,9080.96,0,1.47,0,,1,321.45,33.56,12.74,70.27,81.88,225.8,0,-0.12,17,5200,-83
2881449,30:25.4,34.81,9091.73,0,1.47,0,,1,321.83,33.56,12.7,69.88,82.23,219.12,0,-0.12,17,5200,-83
2882449,30:26.4,34.77,9101.39,0,1.47,0,,1,322.17,33.56,12.72,69.54,82.41,214.57,0,-0.17,17,5200,-83
2883449,30:27.4,34.52,9110.98,0,1.47,0,,1,322.51,33.56,12.72,69.21,82.66,209.05,0,-0.17,17,5200,-83
2884449,30:28.4,33.3,9120.35,0,1.47,0,,1,322.84,33.56,12.6,68.55,82.85,205.24,0,-0.15,17,5200,-83
2885449,30:29.4,34.12,9129.71,0,1.47,0,,1,323.17,33.56,12.71,68.11,83.09,200.75,0,-0.14,17,5200,-83
2886449,30:30.4,34.13,9139.19,0,1.47,0,,1,323.51,33.56,12.74,67.76,83.32,196.62,0,-0.16,17,5200,-83
2887449,30:31.4,33.64,9148.61,0,1.47,0,,1,323.84,33.56,12.6,67.66,83.54,193.83,0,-0.13,17,5200,-83
2888449,30:32.4,33.65,9157.91,0,1.47,0,,1,324.17,33.56,12.72,67.5,83.86,190.42,0,-0.15,17,5200,-83
2889449,30:33.4,33.36,9167.22,0,1.47,0,,1,324.5,33.56,12.73,67.27,83.95,188.09,0,-0.08,17,5200,-83
2890449,30:34.4,33.13,9176.46,0,1.47,0,,1,324.83,33.56,12.71,67.17,84.11,185.07,0,-0.14,17,5200,-83
2891458,30:35.5,33.14,9185.77,0,1.47,0,,1,325.16,33.56,12.72,66.89,84.3,182.3,0,-0.14,17,5200,-83
2892458,30:36.5,33.12,9194.9,0,1.47,0,,1,325.48,33.56,12.73,66.8,84.4,180.3,0,-0.16,17,5200,-83
2893458,30:37.5,32.66,9203.97,0,1.47,0,,1,325.8,33.56,12.72,66.73,84.48,177.85,0,-0.16,17,5200,-83
2894458,30:38.5,32.56,9213.04,0,1.47,0,,1,326.12,33.56,12.61,66.64,84.74,176,0,-0.14,17,5200,-83
2895458,30:39.5,32.51,9222.1,0,1.47,0,,1,326.44,33.56,12.72,66.62,84.77,173.75,0,-0.13,17,5200,-83
2896458,30:40.5,32.36,9231.12,0,1.47,0,,1,326.76,33.56,12.74,66.59,84.93,171.69,0,-0.17,17,5200,-83
2897458,30:41.5,32.37,9240.07,0,1.47,0,,1,327.08,33.56,12.58,66.56,85.05,170.19,0,-0.12,17,5200,-83
2898458,30:42.5,32.24,9248.96,0,1.47,0,,1,327.39,33.56,12.6,66.49,85.21,168.34,0,-0.14,17,5200,-83
2899458,30:43.5,32.23,9257.91,0,1.47,0,,1,327.71,33.56,12.74,66.47,85.17,167.01,0,-0.16,17,5200,-83
2900458,30:44.5,32.13,9266.81,0,1.47,0,,1,328.03,33.56,12.73,66.34,85.31,165.42,0,-0.17,17,5200,-83
2901460,30:45.5,31.9,9275.71,0,1.47,0,,1,328.34,33.56,12.75,66.38,85.33,163.91,0,-0.14,17,5200,-83
2902572,30:46.6,32.09,9285.59,0,1.47,0,,1,328.69,33.56,12.75,66.38,85.38,162.47,0,-0.16,17,5200,-83
2903572,30:47.6,31.79,9294.43,0,1.47,0,,1,329,33.56,12.61,66.29,85.47,161.41,0,-0.14,17,5200,-83
2904572,30:48.6,31.91,9303.27,0,1.47,0,,1,329.32,33.56,12.73,66.31,85.54,160.09,0,-0.14,17,5200,-83
2905572,30:49.6,31.62,9312.04,0,1.47,0,,1,329.63,33.56,12.72,66.21,85.43,159.05,0,-0.14,17,5200,-83
2906572,30:50.6,31.55,9320.76,0,1.47,0,,1,329.94,33.56,12.74,66.31,85.59,157.83,0,-0.16,17,5200,-83
2907572,30:51.6,31.34,9329.48,0,1.47,0,,1,330.24,33.56,12.57,66.23,85.59,156.68,0,-0.13,17,5200,-83
2908572,30:52.6,31.14,9338.14,0,1.47,0,,1,330.55,33.56,12.59,66.2,85.68,155.85,0,-0.12,17,5200,-83
2909572,30:53.6,30.95,9346.8,0,1.47,0,,1,330.86,33.56,12.73,66.12,85.55,154.8,0,-0.16,17,5200,-83
2910572,30:54.6,30.58,9355.35,0,1.47,0,,1,331.16,33.56,12.74,66.13,85.59,154.01,0,-0.17,17,5200,-83
2911572,30:55.6,29.83,9363.66,0,1.47,0,,1,331.45,33.56,12.72,66.15,85.59,153.13,0,-0.18,17,5200,-83
2912574,30:56.6,29.52,9371.91,0,1.47,0,,1,331.75,33.56,12.62,66.2,85.62,152.2,0,-0.17,17,5200,-83
2913687,30:57.7,29.38,9380.98,0,1.47,0,,1,332.07,33.56,12.73,66.12,85.62,151.28,0,-0.12,17,5200,-83
2913787,30:57.8,29.19,9381.74,0,1.47,1,,1,332.09,33.56,12.64,66.12,85.62,151.28,0,-0.07,23,5200,-83
2913887,30:57.9,29.28,9382.56,0,1.47,1,,1,332.12,33.56,9.6,66.12,85.62,151.28,0,-0.13,23,5200,-83
2913987,30:58.0,29.28,9383.38,0,1.47,1,,1,332.15,33.56,11.49,66.1,85.59,151.05,0,-0.18,23,5200,-83
2914087,30:58.1,29.33,9384.2,3.1,1.47,1,,1,332.12,33.57,11.49,66.1,85.59,151.05,0,-0.17,23,7000,-20
2914187,30:58.2,29.38,9385.01,919.31,1.47,1,,1,332.09,33.58,11.25,66.1,85.59,151.05,0,-0.16,23,7000,-36
2914287,30:58.3,29.53,9385.83,1882.62,1.47,0,,1,332,33.59,12.55,66.03,85.59,150.63,0,-0.14,21,5734.76,-63
2914387,30:58.4,29.37,9386.65,2647.25,1.47,0,,1,331.93,33.6,12.61,66.03,85.59,150.63,0,-0.1,21,5200,-82
2914487,30:58.5,29.54,9387.47,3245.08,0.92,0,,1,331.87,33.61,12.61,66.02,85.63,151.83,0,-0.09,21,5300,-93
2914587,30:58.6,29.48,9388.29,3153.58,1.47,0,,1,331.75,33.62,12.55,66.02,85.63,151.83,0,-0.12,21,5300,-91
2914805,30:58.8,29.86,9390.11,3151.84,1.47,0,,1,331.52,33.65,12.64,66.08,85.63,165.55,0,-0.11,21,5300,-91
2914905,30:58.9,30.09,9390.98,3210.27,1.47,0,,1,331.45,33.66,12.49,66.08,85.63,165.55,0,-0.09,21,5300,-92
2915005,30:59.0,30.09,9391.8,3237.47,1.47,0,,1,331.34,33.68,12.55,66.08,85.63,165.55,0,-0.13,21,5300,-93
2915105,30:59.1,30.35,9392.68,3264.42,1.47,0,,1,331.22,33.69,12.66,66.1,85.67,187.28,0,-0.13,21,5300,-93
2915205,30:59.2,30.4,9393.5,3224.25,1.47,0,,1,331.15,33.7,12.51,66.1,85.67,187.28,0,-0.12,21,5300,-93
2915305,30:59.3,30.42,9394.32,3250.53,1.47,0,,1,331.04,33.72,12.66,66.1,85.67,187.28,0,-0.18,21,5300,-93
2915405,30:59.4,30.5,9395.2,3252.74,1.47,0,,1,330.92,33.73,12.65,66.05,85.66,202.67,0,-0.1,21,5300,-93
2915505,30:59.5,30.72,9396.07,3241.05,1.47,0,,1,330.81,33.75,12.54,66.05,85.66,202.67,0,-0.19,21,5300,-93
2915605,30:59.6,30.76,9396.89,3264.06,1.47,0,,1,330.74,33.76,12.65,66.08,85.55,216.91,0,-0.07,21,5300,-93
2915705,30:59.7,30.63,9397.77,3288.21,1.47,0,,1,330.62,33.77,12.62,66.08,85.55,216.91,0,-0.16,21,5300,-94
2915923,30:59.9,30.92,9399.64,3300.97,1.47,0,,1,330.4,33.8,12.53,65.96,85.7,229.14,0,-0.1,21,5300,-94
2916023,31:00.0,31.06,9400.52,3289.11,1.47,0,,1,330.29,33.82,12.65,65.96,85.7,229.14,0,-0.16,21,5300,-94
2916123,31:00.1,31.08,9401.34,3293.63,1.47,0,,1,330.22,33.83,12.66,65.96,85.7,229.14,0,-0.11,21,5300,-94
2916223,31:00.2,31.02,9402.22,3317.02,1.47,0,,1,330.1,33.84,12.53,65.95,85.54,243.02,0,-0.11,21,5300,-94
2916323,31:00.3,31.26,9403.1,3350.27,1.47,0,,1,329.99,33.86,12.61,65.95,85.54,243.02,0,-0.15,21,5300,-95
2916423,31:00.4,31.25,9403.97,3353.27,1.47,0,,1,329.88,33.87,12.69,65.95,85.54,243.02,0,-0.14,21,5300,-95
2916523,31:00.5,31.39,9404.85,3375.24,1.47,0,,1,329.76,33.89,12.51,65.98,85.59,252.82,0,-0.14,21,5300,-95
2916623,31:00.6,31.44,9405.73,3335.93,1.47,0,,1,329.7,33.9,12.68,65.98,85.59,252.82,0,-0.13,21,5300,-95
2916723,31:00.7,31.68,9406.61,3331.3,1.47,0,,1,329.58,33.91,12.65,66.07,85.54,261.7,0,-0.11,21,5300,-94
2916823,31:00.8,31.65,9407.49,3358.62,1.47,0,,1,329.47,33.92,12.57,66.07,85.54,261.7,0,-0.14,21,5300,-95
2917041,31:01.0,31.86,9409.42,3413.16,1.47,0,,1,329.25,33.95,12.67,66.1,85.61,269.83,0,-0.14,21,5300,-96
2917141,31:01.1,31.92,9410.29,3383.52,1.47,0,,1,329.14,33.97,12.65,66.1,85.61,269.83,0,-0.12,21,5300,-95
2917241,31:01.2,31.95,9411.23,3364.74,1.47,0,,1,329.03,33.98,12.55,66.1,85.61,269.83,0,-0.09,21,5300,-95
2918241,31:02.2,31.59,9420.07,1576.13,1.47,0,,1,328.41,34.08,12.67,66.54,85.66,265.81,0,-0.13,17,6695.49,-53
2919272,31:03.3,30.35,9428.84,0,1.47,0,,1,328.47,34.1,12.69,66.75,85.65,234.09,0,-0.15,17,7000,-48
2920272,31:04.3,29.23,9437.04,0,1.47,0,,1,328.76,34.1,12.71,66.85,85.59,224.38,0,-0.12,17,7000,-48
2921272,31:05.3,27.9,9444.94,0,1.47,0,,1,329.04,34.1,12.7,66.91,85.7,215.33,0,-0.15,17,7000,-48
2922272,31:06.3,26.76,9452.37,0,1.47,0,,1,329.29,34.1,12.72,66.96,85.65,209.73,0,-0.13,17,7000,-48
2923278,31:07.3,25.34,9459.57,0,1.47,0,,1,329.54,34.1,12.56,67.01,85.65,203.48,0,-0.14,17,7000,-48
2924278,31:08.3,24.27,9466.35,0,1.47,0,,1,329.78,34.1,12.7,67.04,85.77,198.12,0,-0.14,17,7000,-48
2925278,31:09.3,22.89,9472.79,0,1.47,0,,1,330.01,34.1,12.73,67.01,85.82,194.49,0,-0.12,17,7000,-48
2926278,31:10.3,22.01,9478.99,0,1.47,0,,1,330.22,34.1,12.56,67.02,85.8,190.37,0,-0.13,17,7000,-48
2927278,31:11.3,21.36,9485.02,0,1.47,0,,1,330.43,34.1,12.74,67.02,85.81,187.71,0,-0.12,17,7000,-48
2928278,31:12.3,20.24,9490.7,0,1.47,0,,1,330.63,34.1,12.74,67.05,85.84,184.09,0,-0.12,17,7000,-48
2929280,31:13.3,19.97,9496.31,0,1.47,0,,1,330.82,34.1,12.6,67.06,85.84,180.93,0,-0.14,17,7000,-48
2930280,31:14.3,20.11,9501.93,0,1.47,0,,1,331.02,34.1,12.73,67.03,85.95,178.66,0,-0.12,17,7000,-48
2931280,31:15.3,20.15,9507.49,0,1.47,0,,1,331.21,34.1,12.74,67.04,85.94,175.94,0,-0.13,17,7000,-48
2932280,31:16.3,20.68,9513.17,0,1.47,0,,1,331.41,34.1,12.57,67.01,85.96,173.98,0,-0.15,17,7000,-48
2933280,31:17.3,21.96,9519.14,0,1.47,0,,1,331.62,34.1,12.72,67.06,85.93,171.55,0,-0.09,17,7000,-48
2934280,31:18.3,22.22,9525.34,0,1.47,0,,1,331.84,34.1,12.72,67.02,85.98,169.27,0,-0.16,17,7000,-48
2935280,31:19.3,22.32,9531.48,0,1.47,0,,1,332.05,34.1,12.59,66.9,85.91,167.74,0,-0.16,17,7000,-48
2936280,31:20.3,22.6,9537.75,0,1.47,0,,1,332.27,34.1,12.72,66.87,85.98,165.84,0,-0.12,17,7000,-48
2937280,31:21.3,22.84,9544.06,0,1.47,0,,1,332.49,34.1,12.74,66.83,85.96,164.56,0,-0.11,17,7000,-48
2938280,31:22.3,22.82,9550.38,0,1.47,0,,1,332.71,34.1,12.74,66.88,85.88,162.82,0,-0.14,17,7000,-48
2939280,31:23.3,22.79,9556.7,0,1.47,0,,1,332.93,34.1,12.75,66.83,85.89,161.21,0,-0.16,17,7000,-48
2940388,31:24.4,22.72,9563.67,0,1.47,0,,1,333.17,34.1,12.73,66.82,85.96,159.8,0,-0.14,17,7000,-48
2941388,31:25.4,22.59,9569.93,0,1.47,0,,1,333.39,34.1,12.58,66.68,85.94,158.67,0,-0.14,17,7000,-48
2942388,31:26.4,22.43,9576.13,0,1.47,0,,1,333.61,34.1,12.75,66.66,85.88,157.32,0,-0.14,17,7000,-48
2943388,31:27.4,22.35,9582.33,0,1.47,0,,1,333.82,34.1,12.74,66.59,85.87,156.34,0,-0.14,17,7000,-48
2944388,31:28.4,22.21,9588.54,0,1.47,0,,1,334.04,34.1,12.58,66.63,85.84,155.21,0,-0.14,17,7000,-48
2945388,31:29.4,22.3,9594.68,0,1.47,0,,1,334.25,34.1,12.74,66.61,85.8,154.04,0,-0.14,17,7000,-48
2946388,31:30.4,22.03,9600.83,0,1.47,0,,1,334.47,34.1,12.72,66.63,85.66,153.2,0,-0.14,17,7000,-48
2947388,31:31.4,21.98,9606.97,0,1.47,0,,1,334.68,34.1,12.75,66.45,85.72,152.09,0,-0.14,17,7000,-48
2948388,31:32.4,21.73,9613.06,0,1.47,0,,1,334.89,34.1,12.59,66.45,85.75,151.46,0,-0.13,17,7000,-48
2949388,31:33.4,21.88,9619.08,0,1.47,0,,1,335.1,34.1,12.75,66.38,85.72,150.57,0,-0.11,17,7000,-48
2950390,31:34.4,21.72,9625.23,0,1.47,0,,1,335.32,34.1,12.73,66.38,85.68,149.63,0,-0.13,17,7000,-48
2951502,31:35.5,21.81,9631.9,0,1.47,0,,1,335.55,34.1,12.73,66.3,85.74,148.75,0,-0.13,17,7000,-48
2952614,31:36.6,21.77,9638.63,0,1.47,0,,1,335.78,34.1,12.72,66.31,85.56,147.94,0,-0.14,17,7000,-48
2953614,31:37.6,22.01,9644.71,0,1.47,0,,1,335.99,34.1,12.73,66.22,85.61,147.3,0,-0.14,17,7000,-48
2954614,31:38.6,22.17,9650.86,0,1.47,0,,1,336.21,34.1,12.72,66.21,85.47,146.52,0,-0.1,17,7000,-48
2955614,31:39.6,21.82,9656.95,0,1.47,0,,1,336.42,34.1,12.61,66.13,85.49,146.05,0,-0.12,17,7000,-48
2956614,31:40.6,21.48,9662.91,0,1.47,0,,1,336.63,34.1,12.59,66.17,85.42,145.32,0,-0.1,17,7000,-48
2957614,31:41.6,21.16,9668.82,0,1.47,0,,1,336.83,34.1,12.74,66.05,85.36,144.7,0,-0.11,17,7000,-48
2958614,31:42.6,20.91,9674.67,0,1.47,0,,1,337.04,34.1,12.73,66.08,85.35,144.15,0,-0.09,17,7000,-48
2959614,31:43.6,20.97,9680.53,0,1.47,0,,1,337.24,34.1,12.6,66.07,85.4,143.58,0,-0.11,17,7000,-48
